,id,Date,source,symbols,dayofweek
409,1016348177719586800,2018-07-09,TickerReport,HSIC,Mon
410,1016348199571816400,2018-07-09,dailypoliticaln,HSIC,Mon
411,1016348464161148900,2018-07-09,TheMarketsDaily,SRCL,Mon
412,1016349766433890300,2018-07-09,shortvolumes,KIM,Mon
413,1016350981775380500,2018-07-09,optioncharts,VAR,Mon
414,1016351291520544800,2018-07-09,MITickWatcher,UDR,Mon
415,1016351361062010900,2018-07-09,whatsonthorold2,HRS,Mon
416,1016351387062554600,2018-07-09,PetroteqEnergy,HP,Mon
417,1016351637240270800,2018-07-09,reurope_stock,HRS,Mon
418,1016352121979977700,2018-07-09,BGPTRADING,HP,Mon
419,1016352418001555500,2018-07-09,SADIFAnalytics,RE,Mon
420,1016352546200449000,2018-07-09,SADIFAnalytics,HRS,Mon
421,1016352676693438500,2018-07-09,MarketCurrents,AJG,Mon
422,1016352701813284900,2018-07-09,Allstocknews,AJG,Mon
423,1016352887897776100,2018-07-09,KarlCampbell6,HP,Mon
424,1016353434386169900,2018-07-09,TickerReport,SLM,Mon
425,1016353570545979400,2018-07-09,a_ramblings,INFO,Mon
426,1016353654037770200,2018-07-09,dailypoliticaln,SLM,Mon
427,1016353688481345500,2018-07-09,MareaInformativ,SLM,Mon
428,1016354319355072500,2018-07-09,whatsonthorold2,MUR,Mon
429,1016354740337365000,2018-07-09,reurope_stock,MUR,Mon
430,1016355142705139700,2018-07-09,petrobloq,HP,Mon
431,1016355254202437600,2018-07-09,bibeypost_stock,MUR,Mon
432,1016357016787353600,2018-07-09,jjjinvesting,DLTR,Mon
433,1016357364512026600,2018-07-09,whatsonthorold2,ORLY,Mon
434,1016357446422388700,2018-07-09,SeekingAlpha,XYL,Mon
435,1016357575888134100,2018-07-09,tomnels52,UDR,Mon
436,1016357776690503700,2018-07-09,reurope_stock,ORLY,Mon
437,1016357835096182800,2018-07-09,pennstrock1023,UDR,Mon
438,1016357897331146800,2018-07-09,FredCartaya,UDR,Mon
439,1016358243399077900,2018-07-09,bibeypost_stock,ORLY,Mon
440,1016358318816878600,2018-07-09,tim35473,FNSR,Mon
441,1016358595250843600,2018-07-09,whatsonthorold2,RHI,Mon
442,1016358901879623700,2018-07-09,247WallSt,HSY,Mon
443,1016359010436513800,2018-07-09,reurope_stock,RHI,Mon
444,1016359152631926800,2018-07-09,GambisteFinance,ARRY,Mon
445,1016359431213371400,2018-07-09,bibeypost_stock,RHI,Mon
446,1016359595156131800,2018-07-09,tim35473,FNSR,Mon
447,1016360347723165700,2018-07-09,PennyStocksMomo,HSY,Mon
448,1016361039829590000,2018-07-09,42Stocks,DLPH,Mon
449,1016361041733832700,2018-07-09,42Stocks,DLPH,Mon
450,1016361043726078000,2018-07-09,42Stocks,DLPH,Mon
451,1016361455195705300,2018-07-09,Watershed_Ltd,XYL,Mon
452,1016361576025219100,2018-07-09,optioncharts,ZTS,Mon
453,1016362006226653200,2018-07-09,africantabs,HP,Mon
454,1016362064166744000,2018-07-09,africantabs,HP,Mon
455,1016362677021618200,2018-07-09,mchaudhry82,DLPH,Mon
456,1016362864062451700,2018-07-09,ChartMill,EMN,Mon
457,1016362875118608400,2018-07-09,optioncharts,EMN,Mon
458,1016363274449965000,2018-07-09,42Stocks,DLPH,Mon
459,1016363776168194000,2018-07-09,SeekingAlpha,DDR,Mon
460,1016363883039055900,2018-07-09,SeekingAlpha,DLTR,Mon
461,1016364251932438500,2018-07-09,optioncharts,WLTW,Mon
462,1016364853135437800,2018-07-09,SeekingAlpha,ZTS,Mon
463,1016366370970263600,2018-07-09,TheBurdetteLawF,DLPH,Mon
464,1016367485065617400,2018-07-09,AlexBo6,HP,Mon
465,1016368892778860500,2018-07-09,TheMarketsDaily,ALLE,Mon
466,1016369240910200800,2018-07-09,Introsfera,FNSR,Mon
467,1016369343217700900,2018-07-09,optioncharts,AJG,Mon
468,1016370522379124700,2018-07-09,reurope_stock,ORLY,Mon
469,1016370597394288600,2018-07-09,reurope_stock,WU,Mon
470,1016370729682636800,2018-07-09,bibeypost_stock,ORLY,Mon
471,1016370739069546500,2018-07-09,bibeypost_stock,WU,Mon
472,1016370767641096200,2018-07-09,optioncharts,FLR,Mon
473,1016370886234996700,2018-07-09,42Stocks,DLPH,Mon
474,1016371219132829700,2018-07-09,TheBurdetteLawF,DLPH,Mon
475,1016371381372506100,2018-07-09,15minofPham,ZTS,Mon
476,1016374103614349300,2018-07-09,SatoshiReport,WU,Mon
477,1016375217873150000,2018-07-09,channelingstock,TMK,Mon
478,1016375218540023800,2018-07-09,myrollingstocks,TMK,Mon
479,1016375337775747100,2018-07-09,luzgarciacalde1,TMK,Mon
480,1016375496441880600,2018-07-09,15minofPham,HIG,Mon
481,1016375684929908700,2018-07-09,lilnickysmith,ED,Mon
482,1016375764764299300,2018-07-09,PortfolioArmor,DLTR,Mon
483,1016377061500444700,2018-07-09,liveoptiondata,HIG,Mon
484,1016377084988534800,2018-07-09,42Stocks,MTD,Mon
485,1016377266526474200,2018-07-09,BullandMoon,AES,Mon
486,1016377458273091600,2018-07-09,AlertTrade,AEE,Mon
487,1016377775442350100,2018-07-09,pelias01,ANSS,Mon
488,1016378424502505500,2018-07-09,ledgerzette,TRQ,Mon
489,1016378426247336000,2018-07-09,42Stocks,MTD,Mon
490,1016379379683913700,2018-07-09,aaaamhim,NVAX,Mon
491,1016379825387274200,2018-07-09,SeekingAlpha,MOS,Mon
492,1016380063581966300,2018-07-09,str8toace,ALLE,Mon
493,1016380148298502100,2018-07-09,ZoomStocks,ORLY,Mon
494,1016380466889404400,2018-07-09,JEskrich,UDR,Mon
495,1016380859736297500,2018-07-09,JEskrich,OKE,Mon
496,1016381049776017400,2018-07-09,optioncharts,AIV,Mon
497,1016381146236629000,2018-07-09,QuantalyticsRes,AZO,Mon
498,1016381337421385700,2018-07-09,SNIFFER78,HP,Mon
499,1016381490362396700,2018-07-09,SAlphaTrending,MOS,Mon
500,1016381498797314000,2018-07-09,MITickWatcher,DLPH,Mon
501,1016382207399624700,2018-07-09,Briefingcom,AJG,Mon
502,1016382716546187300,2018-07-09,Alifal1079,EMN,Mon
503,1016383950154076200,2018-07-09,FactoringforBiz,HP,Mon
504,1016384221542338600,2018-07-09,MazonAssociates,HP,Mon
505,1016385379556085800,2018-07-09,GNWLive,ROP,Mon
506,1016385993488977900,2018-07-09,42Stocks,MTD,Mon
507,1016386658810331100,2018-07-09,StockTexts,ROP,Mon
508,1016386673381343200,2018-07-09,stockelite,ROP,Mon
509,1016388724203147300,2018-07-09,whatsonthorold2,HSIC,Mon
510,1016388742251151400,2018-07-09,whatsonthorold2,ROP,Mon
511,1016388959037993000,2018-07-09,reurope_stock,HSIC,Mon
512,1016388982891049000,2018-07-09,reurope_stock,ROP,Mon
513,1016389071998996500,2018-07-09,bibeypost_stock,HSIC,Mon
514,1016389090370031600,2018-07-09,bibeypost_stock,ROP,Mon
515,1016390224014987300,2018-07-09,ATEIXEIRAPR,ARRY,Mon
516,1016390437475455000,2018-07-09,MareaInformativ,ED,Mon
517,1016391327196614700,2018-07-09,IBD_DChung,ROST,Mon
518,1016391331101454300,2018-07-09,MagnoliaG2012,HSY,Mon
519,1016391378438324200,2018-07-09,ConsumerFeed,ED,Mon
520,1016391395580530700,2018-07-09,StefanThelenius,XYL,Mon
521,1016392113465053200,2018-07-09,realmoney,FRT,Mon
522,1016392385763336200,2018-07-09,OneOClockDrop,ODP,Mon
523,1016393306694025200,2018-07-09,OneOClockDrop,FNSR,Mon
524,1016393581496557600,2018-07-09,42Stocks,MTD,Mon
525,1016394838609219600,2018-07-09,BruceKamich,FRT,Mon
526,1016395310220730400,2018-07-09,TheBurdetteLawF,PNR,Mon
527,1016395759695073300,2018-07-09,kengable66,PAH,Mon
528,1016396003329519600,2018-07-09,YuZhu4,EXPD,Mon
529,1016396601152233500,2018-07-09,websofttechies,HOLX,Mon
530,1016398206610133000,2018-07-09,42Stocks,PAH,Mon
531,1016400067463467000,2018-07-09,whatsonthorold2,ECL,Mon
532,1016400508448378900,2018-07-09,reurope_stock,ECL,Mon
533,1016400632616509400,2018-07-09,bibeypost_stock,ECL,Mon
534,1016401165238628400,2018-07-09,42Stocks,MTD,Mon
535,1016402180830629900,2018-07-09,whatsonthorold2,SRCL,Mon
536,1016402372669661200,2018-07-09,reurope_stock,SRCL,Mon
537,1016402438893563900,2018-07-09,bibeypost_stock,SRCL,Mon
538,1016403552628039700,2018-07-09,GWilem1,TRQ,Mon
539,1016403788549279700,2018-07-09,keya5000,HP,Mon
540,1016404083387895800,2018-07-09,royalhousofrock,DTE,Mon
541,1016404624922693600,2018-07-09,ClassicIsComing,ETE,Mon
542,1016404873791893500,2018-07-09,Briefingcom,SLM,Mon
543,1016404931891421200,2018-07-09,whatsonthorold2,OKE,Mon
544,1016405164532686800,2018-07-09,reurope_stock,OKE,Mon
545,1016405274234622000,2018-07-09,bibeypost_stock,OKE,Mon
546,1016406252618960900,2018-07-09,Kevalp187,HP,Mon
547,1016406382520741900,2018-07-09,TranscriptDaily,AEP,Mon
548,1016406717347835900,2018-07-09,tradertob,HSIC,Mon
549,1016407044486811600,2018-07-09,stickycactusink,AES,Mon
550,1016407983029456900,2018-07-09,BeerdHead,ETE,Mon
551,1016408737588895700,2018-07-09,DarkSideOfTheSt,HOLX,Mon
552,1016408819549855700,2018-07-09,42Stocks,MTD,Mon
553,1016409495235366900,2018-07-09,TamaleNacho,GNCA,Mon
554,1016409538277277700,2018-07-09,TamaleNacho,GNCA,Mon
555,1016409821539635200,2018-07-09,TheMarketsDaily,ZBH,Mon
556,1016410180358230000,2018-07-09,ledgerzette,ZBH,Mon
557,1016410227355340800,2018-07-09,dakotafinancial,ZBH,Mon
558,1016410402605948900,2018-07-09,MareaInformativ,ZBH,Mon
559,1016410633334673400,2018-07-09,TradeAcademyCo,HIG,Mon
560,1016411475462811600,2018-07-09,optioncharts,AON,Mon
561,1016412007837335600,2018-07-09,OpenOutcrier,HSIC,Mon
562,1016412010534375400,2018-07-09,tradnews_,HSIC,Mon
563,1016412040582352900,2018-07-09,OpenOutcrier,PAH,Mon
564,1016412045082873900,2018-07-09,tradnews_,PAH,Mon
565,1016412424210174000,2018-07-09,Briefingcom,INFO,Mon
566,1016412445378670600,2018-07-09,AlertTrade,PAH,Mon
567,1016412592074645500,2018-07-09,sunita_giyanani,UDR,Mon
568,1016413035278237700,2018-07-09,TheBurdetteLawF,TMK,Mon
569,1016413332553846800,2018-07-09,whatsonthorold2,TMK,Mon
570,1016413346327908400,2018-07-09,MarketsUpChuck,ROP,Mon
571,1016413607041650700,2018-07-09,reurope_stock,TMK,Mon
572,1016413635499847700,2018-07-09,awesom_o,EL,Mon
573,1016413702764027900,2018-07-09,bibeypost_stock,TMK,Mon
574,1016414739625336800,2018-07-09,whatsonthorold2,TMO,Mon
575,1016415383274782700,2018-07-09,optioncharts,AKAM,Mon
576,1016415628784275500,2018-07-09,reurope_stock,TMO,Mon
577,1016415673625534500,2018-07-09,WallStJesus,PAH,Mon
578,1016415699101782000,2018-07-09,bibeypost_stock,TMO,Mon
579,1016416205530456000,2018-07-09,shortvolumes,HSY,Mon
580,1016416792250667000,2018-07-09,GWilem1,TRQ,Mon
581,1016417481785688000,2018-07-09,VaughnOkumura,ROP,Mon
582,1016417782265675800,2018-07-09,TopStockAlerts1,ROST,Mon
583,1016417981021159400,2018-07-09,whatsonthorold2,EL,Mon
584,1016418160839413800,2018-07-09,reurope_stock,EL,Mon
585,1016418228137054200,2018-07-09,bibeypost_stock,EL,Mon
586,1016418418935943200,2018-07-09,StockTexts,ETR,Mon
587,1016419395889922000,2018-07-09,42Stocks,XYL,Mon
588,1016419461614760000,2018-07-09,GambisteFinance,ARRY,Mon
589,1016420492054614000,2018-07-09,ledgerzette,DLPH,Mon
590,1016420546991489000,2018-07-09,MareaInformativ,DLPH,Mon
591,1016420975976570900,2018-07-09,Allstocknews,MUR,Mon
592,1016421040497537000,2018-07-09,whatsonthorold2,TROW,Mon
593,1016421092875997200,2018-07-09,42Stocks,MUR,Mon
594,1016421253190766600,2018-07-09,reurope_stock,TROW,Mon
595,1016421373428854800,2018-07-09,bibeypost_stock,TROW,Mon
596,1016423077218078700,2018-07-09,Er1kSF,AKAM,Mon
597,1016424134128099300,2018-07-09,RatingsNetwork,ZTS,Mon
598,1016424460885295100,2018-07-09,TranscriptDaily,ETR,Mon
599,1016424618599632900,2018-07-09,ThisLincolnian,WRK,Mon
600,1016424627256660000,2018-07-09,TheMarketsDaily,SNPS,Mon
601,1016424952378077200,2018-07-09,OlympiaReport,WRK,Mon
602,1016425413818667000,2018-07-09,WeekHerald,WRK,Mon
603,1016425741800693800,2018-07-09,Wolfmetric,FLR,Mon
604,1016426296996450300,2018-07-09,Optionstr8dr,FLR,Mon
605,1016426303069868000,2018-07-09,42Stocks,PTEN,Mon
606,1016427255734722600,2018-07-09,optioncharts,QRVO,Mon
607,1016427302954131500,2018-07-09,JorelLaraKalel,RHI,Mon
608,1016427348319785000,2018-07-09,jlumaz,FLEX,Mon
609,1016427473989488600,2018-07-09,Allstocknews,HOLX,Mon
610,1016427572228427800,2018-07-09,Allstocknews,VAR,Mon
611,1016427949904580600,2018-07-09,ichimokutrading,AMG,Mon
612,1016429769737621500,2018-07-09,42Stocks,INFO,Mon
613,1016433244403912700,2018-07-09,whatsonthorold2,WM,Mon
614,1016433458888003600,2018-07-09,reurope_stock,WM,Mon
615,1016433538835648500,2018-07-09,bibeypost_stock,WM,Mon
616,1016433707178217500,2018-07-09,optioncharts,TMO,Mon
617,1016434435976323100,2018-07-09,dpinsen,DLTR,Mon
618,1016434778462212100,2018-07-09,Allstocknews,MUR,Mon
619,1016434812184391700,2018-07-09,SVAInsights,COO,Mon
620,1016435352003907600,2018-07-09,drgiyanani,UDR,Mon
621,1016435573798637600,2018-07-09,gobluetrader,TMO,Mon
622,1016435833136734200,2018-07-09,whatsonthorold2,XL,Mon
623,1016436101538631700,2018-07-09,reurope_stock,XL,Mon
624,1016436169297588200,2018-07-09,bibeypost_stock,XL,Mon
625,1016436254551040000,2018-07-09,SwingTradeBot,AES,Mon
626,1016436530410414100,2018-07-09,professorzinnel,FLEX,Mon
627,1016436939635986400,2018-07-09,professorzinnel,FLEX,Mon
628,1016437027938676700,2018-07-09,SwingTradeBot,HSIC,Mon
629,1016437156271796200,2018-07-09,SwingTradeBot,EXPD,Mon
630,1016437212467089400,2018-07-09,professorzinnel,FLEX,Mon
631,1016437413529387000,2018-07-09,SwingTradeBot,PAH,Mon
632,1016437988329312300,2018-07-09,tpetruno,DLPH,Mon
633,1016438057229324300,2018-07-09,SwingTradeBot,UDR,Mon
634,1016438458938781700,2018-07-09,professorzinnel,FLEX,Mon
635,1016438701503733800,2018-07-09,SwingTradeBot,SLM,Mon
636,1016438704028598300,2018-07-09,SwingTradeBot,ORLY,Mon
637,1016440364868292600,2018-07-09,shortvolumes,BXP,Mon
638,1016441082060660700,2018-07-09,dailypoliticaln,PDCO,Mon
639,1016441405173092400,2018-07-09,ZolmaxNews,PDCO,Mon
640,1016442040014508000,2018-07-09,ioTrader,PAH,Mon
641,1016442060415660000,2018-07-09,ioTrader,PAH,Mon
642,1016442458069262300,2018-07-09,whatsonthorold2,AEP,Mon
643,1016442670435196900,2018-07-09,reurope_stock,AEP,Mon
644,1016442734230560800,2018-07-09,bibeypost_stock,AEP,Mon
645,1016442753478266900,2018-07-09,whatsonthorold2,DLPH,Mon
646,1016442929341194200,2018-07-09,reurope_stock,DLPH,Mon
647,1016442985507184600,2018-07-09,bibeypost_stock,DLPH,Mon
648,1016443464404422700,2018-07-09,lockh3artsmith,DLPH,Mon
649,1016444751745253400,2018-07-09,whatsonthorold2,AJG,Mon
650,1016444993601491000,2018-07-09,reurope_stock,AJG,Mon
651,1016445128343474200,2018-07-09,bibeypost_stock,AJG,Mon
652,1016445500076318700,2018-07-09,bryanvezina,ODP,Mon
653,1016446048716243000,2018-07-09,positionalgood,DLPH,Mon
654,1016447016086356000,2018-07-09,ShortStockVolum,NVAX,Mon
655,1016447027398336500,2018-07-09,ShortStockVolum,NVAX,Mon
656,1016447045622747100,2018-07-09,whatsonthorold2,ALLE,Mon
657,1016447231933800400,2018-07-09,reurope_stock,ALLE,Mon
658,1016447298795077600,2018-07-09,bibeypost_stock,ALLE,Mon
659,1016447331334524900,2018-07-09,TickerReport,SLM,Mon
660,1016447491552751600,2018-07-09,MareaInformativ,MAA,Mon
661,1016447790002696200,2018-07-09,dispatchtribune,MAA,Mon
662,1016447952821411800,2018-07-09,professorzinnel,NVAX,Mon
663,1016448003115241500,2018-07-09,professorzinnel,NVAX,Mon
664,1016448204567732200,2018-07-09,dailypoliticaln,JEC,Mon
665,1016448212465537000,2018-07-09,dailypoliticaln,SLM,Mon
666,1016448432465219600,2018-07-09,OlympiaReport,MAA,Mon
667,1016448721905766400,2018-07-09,TickerReport,JEC,Mon
668,1016449992100376600,2018-07-09,professorzinnel,NVAX,Mon
669,1016450342744141800,2018-07-09,professorzinnel,NVAX,Mon
670,1016450499699269600,2018-07-09,ConsumerFeed,ROST,Mon
671,1016450811507986400,2018-07-09,EnterpriseLeade,XL,Mon
672,1016451159089872900,2018-07-09,LanceIppolito,ARRY,Mon
673,1016451202962350100,2018-07-09,freelancer1a2b,IP,Mon
674,1016451373154684900,2018-07-09,MareaInformativ,XL,Mon
675,1016452568791253000,2018-07-09,Allstocknews,SRCL,Mon
676,1016455137294835700,2018-07-09,JasonCrypto1688,ETE,Mon
677,1016455935861166100,2018-07-09,TickerReport,PDCO,Mon
678,1016455974419222500,2018-07-09,AlertTrade,SLM,Mon
679,1016455977116332000,2018-07-09,tradnews_,SLM,Mon
680,1016455977493598200,2018-07-09,AlertTrade,ORLY,Mon
681,1016455980220125200,2018-07-09,tradnews_,ORLY,Mon
682,1016456143231701000,2018-07-09,SwingTradeBotCA,TRQ,Mon
683,1016456217642897400,2018-07-09,dailypoliticaln,PDCO,Mon
684,1016457202821984300,2018-07-09,UNSCAMMABLE,DLPH,Mon
685,1016458672950710300,2018-07-09,optioncharts,HCP,Mon
686,1016458965360828400,2018-07-09,RatingsNetwork,MON,Mon
687,1016458982603546600,2018-07-09,MarketBeatNews,MON,Mon
688,1016460413049942000,2018-07-09,ConsumerFeed,RHI,Mon
689,1016460642369392600,2018-07-09,MareaInformativ,RHI,Mon
690,1016461502184935400,2018-07-09,shortvolumes,DLTR,Mon
691,1016461833795002400,2018-07-09,MareaInformativ,COL,Mon
692,1016463251838832600,2018-07-09,42Stocks,CINF,Mon
693,1016464679835594800,2018-07-09,hotpennyalerts,COL,Mon
694,1016464693093859300,2018-07-09,GambisteFinance,ARRY,Mon
695,1016466648084205600,2018-07-09,optioncharts,HSY,Mon
696,1016466885041418200,2018-07-09,raymond10mm,DLTR,Mon
697,1016467394578042900,2018-07-09,TranscriptDaily,HOLX,Mon
698,1016468167688933400,2018-07-09,stockbard,KIM,Mon
699,1016468794221518800,2018-07-09,EnterpriseLeade,XRAY,Mon
700,1016468815658577900,2018-07-09,TranscriptDaily,XRAY,Mon
701,1016469077756391400,2018-07-09,ThisLincolnian,DDR,Mon
702,1016469248007385100,2018-07-09,ConsumerFeed,DDR,Mon
703,1016471969594855400,2018-07-09,ZolmaxNews,PAH,Mon
704,1016472486362452000,2018-07-10,dailypoliticaln,PAH,Tue
705,1016473061544091600,2018-07-10,ThisLincolnian,FRT,Tue
706,1016473334232633300,2018-07-10,MITickWatcher,MTD,Tue
707,1016473341274808300,2018-07-10,MITickWatcher,HCP,Tue
708,1016473521910894600,2018-07-10,MareaInformativ,HIBB,Tue
709,1016473570569056300,2018-07-10,MareaInformativ,FRT,Tue
710,1016473582514393100,2018-07-10,TranscriptDaily,HIBB,Tue
711,1016479130513272800,2018-07-10,realmoney,KIM,Tue
712,1016481669715554300,2018-07-10,BruceKamich,KIM,Tue
713,1016482308214452200,2018-07-10,ledgerzette,UDR,Tue
714,1016482651203670000,2018-07-10,TickerReport,DLPH,Tue
715,1016483048290963500,2018-07-10,MareaInformativ,DLPH,Tue
716,1016483444824698900,2018-07-10,WatchlistN,AKAM,Tue
717,1016483451220971500,2018-07-10,WatchlistN,DLPH,Tue
718,1016483855132487700,2018-07-10,TickerReport,AKAM,Tue
719,1016487170868211700,2018-07-10,shortvolumes,NUAN,Tue
720,1016488391251148800,2018-07-10,makcorppl,HIG,Tue
721,1016488907398053900,2018-07-10,Robertlesnicki,WRK,Tue
722,1016489332289474600,2018-07-10,Lblegend33,ARRY,Tue
723,1016489740122640400,2018-07-10,InvestoolsLee,UDR,Tue
724,1016489875015655400,2018-07-10,optioncharts,DTE,Tue
725,1016491449175724000,2018-07-10,Pros_Trader,AEE,Tue
726,1016492200727900200,2018-07-10,dailypoliticaln,KIM,Tue
727,1016492505909661700,2018-07-10,ZolmaxNews,KIM,Tue
728,1016492627112398800,2018-07-10,mikeguerin13,AEP,Tue
729,1016494030971121700,2018-07-10,mikeguerin13,XRAY,Tue
730,1016494199708045300,2018-07-10,whatsonthorold2,EMN,Tue
731,1016494384345505800,2018-07-10,reurope_stock,EMN,Tue
732,1016494451898966000,2018-07-10,bibeypost_stock,EMN,Tue
733,1016495088346828800,2018-07-10,optioncharts,HP,Tue
734,1016497677624725500,2018-07-10,MeepMeep_Trader,HIG,Tue
735,1016498322108891100,2018-07-10,cheap5suit,HIG,Tue
736,1016499006254526500,2018-07-10,optioncharts,UDR,Tue
737,1016499248488054800,2018-07-10,gassin123Charts,HIG,Tue
738,1016499982331830300,2018-07-10,NikeThisShit,MUR,Tue
739,1016501055931048000,2018-07-10,rahmiyanty1,IRM,Tue
740,1016501592328204300,2018-07-10,OlympiaReport,XRAY,Tue
741,1016501694262382600,2018-07-10,WeekHerald,XRAY,Tue
742,1016503050305929200,2018-07-10,optioncharts,SNPS,Tue
743,1016504042917433300,2018-07-10,whatsonthorold2,FLEX,Tue
744,1016504172231909400,2018-07-10,localportalceo,AZO,Tue
745,1016504336514416600,2018-07-10,IlinInvest,UDR,Tue
746,1016504359562117100,2018-07-10,reurope_stock,FLEX,Tue
747,1016504476793008100,2018-07-10,bibeypost_stock,FLEX,Tue
748,1016505636593590300,2018-07-10,StockTipRobot,SRCL,Tue
749,1016506326615281700,2018-07-10,aboutheoptions,CX,Tue
750,1016506800517144600,2018-07-10,shortvolumes,HSY,Tue
751,1016507852758773800,2018-07-10,15minofPham,PAH,Tue
752,1016508848968851500,2018-07-10,15minofPham,AEP,Tue
753,1016509162744963100,2018-07-10,Ernie18,SLM,Tue
754,1016509202292932600,2018-07-10,EnterpriseLeade,AVB,Tue
755,1016509281896685600,2018-07-10,MareaInformativ,AAP,Tue
756,1016509362423193600,2018-07-10,wreckingbel,ETE,Tue
757,1016509582028484600,2018-07-10,dispatchtribune,AVB,Tue
758,1016509643122729000,2018-07-10,TickerReport,AAP,Tue
759,1016509983071010800,2018-07-10,ZolmaxNews,ORLY,Tue
760,1016510294997205000,2018-07-10,TranscriptDaily,AVB,Tue
761,1016510340924891100,2018-07-10,WatchlistN,AAP,Tue
762,1016510578687447000,2018-07-10,dakotafinancial,ORLY,Tue
763,1016510607938457600,2018-07-10,dailypoliticaln,ORLY,Tue
764,1016510754911129600,2018-07-10,investalert,WLTW,Tue
765,1016511332412198900,2018-07-10,StocksPredictr,HCP,Tue
766,1016511415840936000,2018-07-10,15minofPham,OKE,Tue
767,1016511647949652000,2018-07-10,JorelLaraKalel,ROST,Tue
768,1016511659513471000,2018-07-10,Russe9,SRCL,Tue
769,1016513948655538200,2018-07-10,ThisLincolnian,WYN,Tue
770,1016514575951425500,2018-07-10,WeekHerald,WYN,Tue
771,1016514578786783200,2018-07-10,dailypoliticaln,AAP,Tue
